gene,status,insdens
G2416,0,0.00591716
G2417,0,0.001666667
G2418,0,0.002604167
G2419,0,0.012374323
G2420,0,0.010558069
G2421,0,0.005357143
G2422,0,0.001433692
G2423,0,0.004950495
G2424,0,0.00140647
G2425,0,0.011958146
G2426,0,0.002237136
G2427,0,0.007246377
G2428,0,0.005271695
G2429,0,0.009638554
G2430,0,0.003745318
G2431,0,0.009356725
G2432,0,0.004016064
G2433,0,0.009756098
G2434,0,0.011635866
G2435,0,0.002066116
G2436,0,0.007246377
G2437,0,0.004920049
G2438,0,0.007017544
G2439,0,0.004127967
G2440,0,0.001058201
G2441,0,0.001692047
G2442,0,0.000893655
G2443,0,0.016460905
G2444,0,0.002263724
G2445,0,0.013888889
G2446,0,0.00625
G2447,0,0.019323671
G2448,0,0.009296149
G2449,0,0.003536693
G2450,0,0.007936508
G2451,0,0.003436426
G2452,0,0.001033592
G2453,0,0.004975124
G2454,0,0.003556911
G2455,0,0.006082725
G2456,0,0.004016064
G2457,0,0.01216545
G2458,0,0.003350084
G2459,0,0.009456265
G2460,0,0.011494253
G2461,0,0.012121212
G2462,0,0.000550964
G2463,0,0.009259259
G2464,0,0.010178117
G2465,0,0.004444444
G2466,0,0.007360673
G2467,0,0.004504505
G2468,0,0.006024096
G2469,0,0.010582011
G2470,0,0.029411765
G2471,0,0.001745201
G2472,0,0.01242236
G2473,0,0.002604167
G2474,0,0.00357462
G2475,0,0.003921569
G2476,0,0.011111111
G2477,0,0.001515152
G2478,0,0.009493671
G2479,0,0.016216216
G2480,0,0.009389671
G2481,0,0.002070393
G2482,0,0.007432819
G2483,0,0.003003003
G2484,0,0.002754821
G2485,0,0.015333333
G2486,0,0.002252252
G2487,0,0.003663004
G2488,0,0.002051282
G2489,0,0.003093581
G2490,0,0.001696353
G2491,0,0.006060606
G2492,0,0.006944444
G2493,0,0.001557632
G2494,0,0.007159905
G2495,0,0.01336675
G2496,0,0.003194888
G2497,0,0.004016064
G2498,0,0.005661713
G2499,0,0.011494253
G2500,0,0.001745201
G2501,0,0.002487562
G2502,0,0.006785411
G2503,0,0.002710027
G2504,0,0.001851852
G2505,0,0.005319149
G2506,0,0.010416667
G2507,0,0.003546099
G2508,0,0.02016129
G2509,0,0.003864734
G2510,0,0.003831418
G2511,0,0.016139879
G2512,0,0.011185682
G2513,0,0.006541778
G2514,0,0.005698006
G2515,0,0.002544529
G2516,0,0.002849003
G2517,0,0.000759301
G2518,0,0.015584416
G2519,0,0.00623053
G2520,0,0.002252252
G2521,0,0.006896552
G2522,0,0.015686275
G2523,0,0.002024291
G2524,0,0.000865801
G2525,0,0.011173184
G2526,0,0.003623188
G2527,0,0.002677376
G2528,0,0.016666667
G2529,0,0.004329004
G2530,0,0.003623188
G2531,0,0.010321797
G2532,0,0.004016064
G2533,0,0.008032129
G2534,0,0.005279035
G2535,0,0.009259259
G2536,0,0.007042254
G2537,0,0.005555556
G2538,0,0.004694836
G2539,0,0.010869565
G2540,0,0.00913242
G2541,0,0.003531073
G2542,0,0.008547009
G2543,0,0.001169591
G2544,0,0.008032129
G2545,0,0.01
G2546,0,0.008481764
G2547,0,0.004504505
G2548,0,0.005291005
G2549,0,0.012345679
G2550,0,0.016260163
G2551,0,0.000724638
G2552,0,0.00617284
G2553,0,0.002881844
G2554,0,0.011904762
G2555,0,0.005376344
G2556,0,0.028985507
G2557,0,0.006541778
G2558,0,0.004920049
G2559,0,0.020356234
G2560,0,0.009689922
G2561,0,0.014619883
G2562,0,0.013980868
G2563,0,0.005274262
G2564,0,0.000953743
G2565,0,0.004115226
G2566,0,0.004844961
G2567,0,0.009557945
G2568,0,0.002384359
G2569,0,0.009450172
G2570,0,0.000807103
G2571,0,0.007179487
G2572,0,0.015873016
G2573,0,0.00312989
G2574,0,0.005482456
G2575,0,0.019047619
G2576,0,0.00669344
G2577,0,0.003367003
G2578,0,0.011396011
G2579,0,0.006019564
G2580,0,0.004444444
G2581,0,0.019230769
G2582,0,0.003174603
G2583,0,0.003575685
G2584,0,0.002604167
G2585,0,0.006153846
G2586,0,0.003921569
G2587,0,0.001754386
G2588,0,0.008210181
G2589,0,0.004914005
G2590,0,0.003663004
G2591,0,0.002089864
G2592,0,0.002178649
G2593,0,0.002290951
G2594,0,0.001474926
G2595,0,0.016666667
G2596,0,0.002604167
G2597,0,0.000966184
G2598,0,0.004655493
G2599,0,0.001658375
G2600,0,0.006802721
G2601,0,0.006802721
G2602,0,0.002339181
G2603,0,0.00137741
G2604,0,0.002237136
G2605,0,0.012705531
G2606,0,0.019736842
G2607,0,0.006355932
G2608,0,0.009416196
G2609,0,0.009107468
G2610,0,0.008658009
G2611,0,0.004357298
G2612,0,0.003766478
G2613,0,0.002816901
G2614,0,0.002123142
G2615,0,0.025833333
G2616,0,0.019171305
G2617,0,0.001141553
G2618,0,0.007575758
G2619,0,0.004273504
G2620,0,0.01897019
G2621,0,0.010270775
G2622,0,0.007575758
G2623,0,0.001194743
G2624,0,0.008658009
G2625,0,0.001602564
G2626,0,0.014084507
G2627,0,0.002008032
G2628,0,0.003680336
G2629,0,0.003693444
G2630,0,0.002737851
G2631,0,0.001956947
G2632,0,0.00178731
G2633,0,0.002020202
G2634,0,0.000893655
G2635,0,0.027842227
G2636,0,0.006116208
G2637,0,0.00332668
G2638,0,0.011111111
G2639,0,0.004140787
G2640,0,0.006973501
G2641,0,0.020299145
G2642,0,0.007518797
G2643,0,0.010840108
G2644,0,0.008403361
G2645,0,0.006448413
G2646,0,0.004115226
G2647,0,0.005144033
G2648,0,0.005518764
G2649,0,0.008281573
G2650,0,0.03
G2651,0,0.016260163
G2652,0,0.005162242
G2653,0,0.003968254
G2654,0,0.013048636
G2655,0,0.00795756
G2656,0,0.003703704
G2657,0,0.005555556
G2658,0,0.001703578
G2659,0,0.002008032
G2660,0,0.004432624
G2661,0,0.001986492
G2662,0,0.001841621
G2663,0,0.008264463
G2664,0,0.0039801
G2665,0,0.002544529
G2666,0,0.002109705
G2667,0,0.004415011
G2668,0,0.001692047
G2669,0,0.001754386
G2670,0,0.000966184
G2671,0,0.001518603
G2672,0,0.010683761
G2673,0,0.0078125
G2674,0,0.001960784
G2675,0,0.002989537
G2676,0,0.003921569
G2677,0,0.002824859
G2678,0,0.003276003
G2679,0,0.01489118
G2680,0,0.00913242
G2681,0,0.008547009
G2682,0,0.001855976
G2683,0,0.010791367
G2684,0,0.004444444
G2685,0,0.002402402
G2686,0,0.015471167
G2687,0,0.008583691
G2688,0,0.001092896
G2689,0,0.002415459
G2690,0,0.014184397
G2691,0,0.019607843
G2692,0,0.010131712
G2693,0,0.002347418
G2694,0,0.001529052
G2695,0,0.010526316
G2696,0,0.009450172
G2697,0,0.003977725
G2698,0,0.0125
G2699,0,0.025559105
G2700,0,0.002782415
G2701,0,0.003454231
G2702,0,0.00280112
G2703,0,0.007662835
G2704,0,0.009029345
G2705,0,0.012012012
G2706,0,0.004474273
G2707,0,0.002057613
G2708,0,0.011764706
G2709,0,0.002609263
G2710,0,0.008743169
G2711,0,0.01826484
G2712,0,0.018627451
G2713,0,0.020488574
G2714,0,0.016666667
G2715,0,0.012820513
G2716,0,0.000571755
G2717,0,0.008264463
G2718,0,0.001344086
G2719,0,0.006581494
G2720,0,0.008690255
G2721,0,0.001745201
G2722,0,0.002604167
G2723,0,0.010526316
G2724,0,0.003703704
G2725,0,0.004065041
G2726,0,0.014492754
G2727,0,0.004016064
G2728,0,0.006711409
G2729,0,0.006187162
G2730,0,0.000837521
G2731,0,0.004857316
G2732,0,0.007246377
G2733,0,0.00351803
G2734,0,0.003875969
G2735,0,0.010840108
G2736,0,0.00623053
G2737,0,0.003003003
G2738,0,0.002008032
G2739,0,0.004611331
G2740,0,0.005899705
G2741,0,0.005608974
G2742,0,0.003134796
G2743,0,0.004830918
G2744,0,0.010721248
G2745,0,0.00486618
G2746,0,0.004415011
G2747,0,0.011396011
G2748,0,0.002855103
G2749,0,0.00203252
G2750,0,0.029810298
G2751,0,0.010893246
G2752,0,0.008039579
G2753,0,0.008899676
G2754,0,0.010893246
G2755,0,0.001926782
G2756,0,0.011627907
G2757,0,0.006076389
G2758,0,0.007168459
G2759,0,0.005555556
G2760,0,0.001846722
G2761,0,0.002178649
G2762,0,0.004694836
G2763,0,0.005012531
G2764,0,0.003639672
G2765,0,0.002659574
G2766,0,0.001309758
G2767,0,0.005578801
G2768,0,0.000915751
G2769,0,0.002008032
G2770,0,0.001169591
G2771,0,0.003003003
G2772,0,0.003205128
G2773,0,0.007256894
G2774,0,0.021929825
G2775,0,0.009009009
G2776,0,0.007092199
G2777,0,0.001740644
G2778,0,0.007460586
G2779,0,0.00243309
G2780,0,0.005249344
G2781,0,0.002777778
G2782,0,0.004901961
G2783,0,0.002978407
G2784,0,0.013052209
G2785,0,0.003100775
G2786,0,0.015686275
G2787,0,0.001819836
G2788,0,0.001960784
G2789,0,0.002534854
G2790,0,0.007380074
G2791,0,0.007751938
G2792,0,0.012851406
G2793,0,0.002673797
G2794,0,0.002103049
G2795,0,0.001915709
G2796,0,0.006144393
G2797,0,0.009065551
G2798,0,0.007407407
G2799,0,0.003401361
G2800,0,0.006006006
G2801,0,0.007168459
G2802,0,0.002609263
G2803,0,0.000828157
G2804,0,0.003039514
G2805,0,0.008481764
G2806,0,0.001862197
G2807,0,0.016064257
G2808,0,0.01754386
G2809,0,0.007407407
G2810,0,0.002398082
G2811,0,0.000879507
G2812,0,0.013114754
G2813,0,0.003787879
G2814,0,0.001831502
G2815,0,0.003436426
G2816,0,0.004385965
G2817,0,0.005904455
G2818,0,0.004694836
G2819,0,0.015619453
G2820,0,0.005181347
G2821,0,0.004040404
G2822,0,0.008680556
G2823,0,0.008130081
G2824,0,0.004385965
G2825,0,0.004357298
G2826,0,0.005208333
G2827,0,0.005102041
G2828,0,0.003490401
G2829,0,0.004685408
G2830,0,0.004830918
G2831,0,0.004527448
G2832,0,0.005301524
G2833,0,0.001899335
G2834,0,0.004618938
G2835,0,0.004916421
G2836,0,0.01179941
G2837,0,0.002083333
G2838,0,0.003952569
G2839,0,0.004975124
G2840,0,0.011737089
G2841,0,0.00636653
G2842,0,0.002070393
G2843,0,0.014711576
G2844,0,0.002816901
G2845,0,0.006082725
G2846,0,0.009328358
G2847,0,0.0025
G2848,0,0.00101626
G2849,0,0.008849558
G2850,0,0.00203252
G2851,0,0.001253133
G2852,0,0.004166667
G2853,0,0.003673095
G2854,0,0.003921569
G2855,0,0.010025063
G2856,0,0.006517691
G2857,0,0.001851852
G2858,0,0.002081475
G2859,0,0.001424501
G2860,0,0.008130081
G2861,0,0.002409639
G2862,0,0.007945967
G2863,0,0.003289474
G2864,0,0.01754386
G2865,0,0.000747384
G2866,0,0.011494253
G2867,0,0.009259259
G2868,0,0.00136612
G2869,0,0.016629712
G2870,0,0.001846722
G2871,0,0.001883239
G2872,0,0.013035382
G2873,0,0.00312989
G2874,0,0.001344086
G2875,0,0.004528986
G2876,0,0.014011799
G2877,0,0.010752688
G2878,0,0.005050505
G2879,0,0.001424501
G2880,0,0.000651042
G2881,0,0.001481481
G2882,0,0.002949853
G2883,0,0.005012531
G2884,0,0.005376344
G2885,0,0.001157407
G2886,0,0.001626016
G2887,0,0.006451613
G2888,0,0.00243309
G2889,0,0.011494253
G2890,0,0.011594203
G2891,0,0.006427916
G2892,0,0.003490401
G2893,0,0.003021148
G2894,0,0.009933775
G2895,0,0.007829978
G2896,0,0.002415459
G2897,0,0.008333333
G2898,0,0.006596306
G2899,0,0.0013947
G2900,0,0.002604167
G2901,0,0.0027894
G2902,0,0.007017544
G2903,0,0.007407407
G2904,0,0.005537099
G2905,0,0.01218638
G2906,0,0.004975124
G2907,0,0.016339869
G2908,0,0.002169197
G2909,0,0.005192108
G2910,0,0.005882353
G2911,0,0.006802721
G2912,0,0.004444444
G2913,0,0.002808989
G2914,0,0.001173709
G2915,0,0.007246377
G2916,0,0.016129032
G2917,0,0.017241379
G2918,0,0.001782531
G2919,0,0.002598367
G2920,0,0.001199041
G2921,0,0.009222661
G2922,0,0.01171875
G2923,0,0.005952381
G2924,0,0.007017544
G2925,0,0.004655493
G2926,0,0.01048218
G2927,0,0.001035197
G2928,0,0.006944444
G2929,0,0.008264463
G2930,0,0.005208333
G2931,0,0.008823529
G2932,0,0.010321797
G2933,0,0.005208333
G2934,0,0.000766284
G2935,0,0.00312989
G2936,0,0.009370817
G2937,0,0.008447044
G2938,0,0.014652015
G2939,0,0.002688172
G2940,0,0.008583691
G2941,0,0.002908668
G2942,0,0.0081103
G2943,0,0.00408998
G2944,0,0.005860806
G2945,0,0.005952381
G2946,0,0.014721346
G2947,0,0.011695906
G2948,0,0.004032258
G2949,0,0.003933137
G2950,0,0.012987013
G2951,0,0.006060606
G2952,0,0.011932256
G2953,0,0.005780347
G2954,0,0.00137741
G2955,0,0.005208333
G2956,0,0.006108202
G2957,0,0.004504505
G2958,0,0.00286123
G2959,0,0.01179941
G2960,0,0.00220022
G2961,0,0.005456349
G2962,0,0.004192872
G2963,0,0.006711409
G2964,0,0.004694836
G2965,0,0.004444444
G2966,0,0.013487476
G2967,0,0.002638522
G2968,0,0.017094017
G2969,0,0.031372549
G2970,0,0.007726269
G2971,0,0.003663004
G2972,0,0.002695418
G2973,0,0.006887052
G2974,0,0.003115265
G2975,0,0.014042868
G2976,0,0.020618557
G2977,0,0.001349528
G2978,0,0.003030303
G2979,0,0.009337068
G2980,0,0.001253133
G2981,0,0.005050505
G2982,0,0.012820513
G2983,0,0.001141553
G2984,0,0.008438819
G2985,0,0.002103049
G2986,0,0.010643445
G2987,0,0.001557632
G2988,0,0.003842459
G2989,0,0.007389163
G2990,0,0.012195122
G2991,0,0.005868545
G2992,0,0.005586592
G2993,0,0.004941087
G2994,0,0.019607843
G2995,0,0.009485095
G2996,0,0.00466563
G2997,0,0.011574074
G2998,0,0.017777778
G2999,0,0.006410256
G3000,0,0.003649635
G3001,0,0.00331675
G3002,0,0.007042254
G3003,0,0.003481288
G3004,0,0.002487562
G3005,0,0.015467904
G3006,0,0.00656168
G3007,0,0.010050251
G3008,0,0.027027027
G3009,0,0.005688282
G3010,0,0.000931099
G3011,0,0.008264463
G3012,0,0.008417508
G3013,0,0.009168304
G3014,0,0.008426966
G3015,0,0.001157407
G3016,0,0.00243309
G3017,0,0.005797101
G3018,0,0.010040161
G3019,0,0.006006006
G3020,0,0.003724395
G3021,0,0.002298851
G3022,0,0.003355705
G3023,0,0.001877934
G3024,0,0.003384095
G3025,0,0.005684755
G3026,0,0.006079027
G3027,0,0.000721501
G3028,0,0.001867414
G3029,0,0.021428571
G3030,0,0.00563236
G3031,0,0.006576243
G3032,0,0.005494505
G3033,0,0.002849003
G3034,0,0.013091641
G3035,0,0.003174603
G3036,0,0.001658375
G3037,0,0.003584229
G3038,0,0.010443864
G3039,0,0.084507042
G3040,0,0.008510638
G3041,0,0.003539823
G3042,0,0.008583691
G3043,0,0.014492754
G3044,0,0.002887789
G3045,0,0.007824726
G3046,0,0.003556911
G3047,0,0.002237136
G3048,0,0.005747126
G3049,0,0.00204499
G3050,0,0.001899335
G3051,0,0.026217228
G3052,0,0.008808148
G3053,0,0.003853565
G3054,0,0.012222222
G3055,0,0.002402402
G3056,0,0.006993007
G3057,0,0.005524862
G3058,0,0.008426966
G3059,0,0.003623188
G3060,0,0.02484472
G3061,0,0.00502008
G3062,0,0.000995025
G3063,0,0.004504505
G3064,0,0.003052503
G3065,0,0.007028112
G3066,0,0.00177305
G3067,0,0.007751938
G3068,0,0.004617968
G3069,0,0.003736921
G3070,0,0.003248863
G3071,0,0.010814249
G3072,0,0.015686275
G3073,0,0.001075269
G3074,0,0.011400651
G3075,0,0.001236858
G3076,0,0.005899705
G3077,0,0.004672897
G3078,0,0.000586854
G3079,0,0.01371308
G3080,0,0.011764706
G3081,0,0.01371308
G3082,0,0.0013947
G3083,0,0.002590674
G3084,0,0.001811594
G3085,0,0.013888889
G3086,0,0.002227171
G3087,0,0.006410256
G3088,0,0.006445672
G3089,0,0.018691589
G3090,0,0.002906977
G3091,0,0.003205128
G3092,0,0.00204499
G3093,0,0.002283105
G3094,0,0.004784689
G3095,0,0.014245014
G3096,0,0.007587253
G3097,0,0.012315271
G3098,0,0.001865672
G3099,0,0.003401361
G3100,0,0.002680965
G3101,0,0.002949853
G3102,0,0.010054138
G3103,0,0.016516517
G3104,0,0.006944444
G3105,0,0.004028197
G3106,0,0.0041841
G3107,0,0.001937984
G3108,0,0.01344086
G3109,0,0.004329004
G3110,0,0.012820513
G3111,0,0.002999625
G3112,0,0.008818342
G3113,0,0.000684463
G3114,0,0.004115226
G3115,0,0.007389163
G3116,0,0.00304414
G3117,0,0.001013171
G3118,0,0.003401361
G3119,0,0.004016064
G3120,0,0.003144654
G3121,0,0.002207506
G3122,0,0.003831418
G3123,0,0.001277139
G3124,0,0.013371538
G3125,0,0.010752688
G3126,0,0.00982801
G3127,0,0.004468275
G3128,0,0.004734848
G3129,0,0.002053388
G3130,0,0.007462687
G3131,0,0.005043558
G3132,0,0.004550626
G3133,0,0.00591716
G3134,0,0.002766252
G3135,0,0.018229167
G3136,0,0.002624672
G3137,0,0.00203252
G3138,0,0.001532567
G3139,0,0.008547009
G3140,0,0.003921569
G3141,0,0.012012012
G3142,0,0.003777148
G3143,0,0.000884173
G3144,0,0.002283105
G3145,0,0.006410256
G3146,0,0.007629948
G3147,0,0.005827506
G3148,0,0.007122507
G3149,0,0.001937984
G3150,0,0.001870557
G3151,0,0.001763668
G3152,0,0.003831418
G3153,0,0.00974026
G3154,0,0.003623188
G3155,0,0.00204499
G3156,0,0.008179959
G3157,0,0.003663004
G3158,0,0.00887199
G3159,0,0.00243309
G3160,0,0.002275313
G3161,0,0.006076389
G3162,0,0.003021148
G3163,0,0.00101626
G3164,0,0.008888889
G3165,0,0.008818342
G3166,0,0.009229099
G3167,0,0.004807692
G3168,0,0.014492754
G3169,0,0.017412935
G3170,0,0.006944444
G3171,0,0.001819836
G3172,0,0.001157407
G3173,0,0.006060606
G3174,0,0.011363636
G3175,0,0.002710027
G3176,0,0.004363002
G3177,0,0.008333333
G3178,0,0.002849003
G3179,0,0.009090909
G3180,0,0.010416667
G3181,0,0.006535948
G3182,0,0.00486618
G3183,0,0.001745201
G3184,0,0.007168459
G3185,0,0.002267574
G3186,0,0.003820439
G3187,0,0.01754386
G3188,0,0.001064963
G3189,0,0.010062893
G3190,0,0.002141328
G3191,0,0.011261261
G3192,0,0.003367003
G3193,0,0.006158584
G3194,0,0.003023432
G3195,0,0.009478673
G3196,0,0.007407407
G3197,0,0.003079292
G3198,0,0.002026342
G3199,0,0.008220304
G3200,0,0.003968254
G3201,0,0.00312256
G3202,0,0.00284495
G3203,0,0.002103049
G3204,0,0.001424501
G3205,0,0.007751938
G3206,0,0.001650165
G3207,0,0.009781791
G3208,0,0.003384095
G3209,0,0.004993758
G3210,0,0.002849003
G3211,0,0.009488449
G3212,0,0.003333333
G3213,0,0.001302083
G3214,0,0.002873563
G3215,0,0.003623188
G3216,0,0.002207506
G3217,0,0.006289308
G3218,0,0.002306805
G3219,0,0.011326861
G3220,0,0.002020202
G3221,0,0.001851852
G3222,0,0.005235602
G3223,0,0.004385965
G3224,0,0.002898551
G3225,0,0.003584229
G3226,0,0.000949668
G3227,0,0.012012012
G3228,0,0.010816126
G3229,0,0.008039579
G3230,0,0.001768347
G3231,0,0.001836547
G3232,0,0.002192982
G3233,0,0.009009009
G3234,0,0.003436426
G3235,0,0.002008032
G3236,0,0.004273504
G3237,0,0.00562249
G3238,0,0.00243309
G3239,0,0.009208103
G3240,0,0.007824726
G3241,0,0.006158584
G3242,0,0.00154679
G3243,0,0.006097561
G3244,0,0.015625
G3245,0,0.012152778
G3246,0,0.004869411
G3247,0,0.015258216
G3248,0,0.001484781
G3249,0,0.001745201
G3250,0,0.011347518
G3251,0,0.009425878
G3252,0,0.010335917
G3253,0,0.01055409
G3254,0,0.01754386
G3255,0,0.001949318
G3256,0,0.003820439
G3257,0,0.001075269
G3258,0,0.000571755
G3259,0,0.005936073
G3260,0,0.001302083
G3261,0,0.001013171
G3262,0,0.002263724
G3263,0,0.003508772
G3264,0,0.002244669
G3265,0,0.00676819
G3266,0,0.012021858
G3267,0,0.003683241
G3268,0,0.002956393
G3269,0,0.009399855
G3270,0,0.009337068
G3271,0,0.005813953
G3272,0,0.001474926
G3273,0,0.004424779
G3274,0,0.009661836
G3275,0,0.006140351
G3276,0,0.009229099
G3277,0,0.005555556
G3278,0,0.004246285
G3279,0,0.019323671
G3280,0,0.00443459
G3281,0,0.001841621
G3282,0,0.013477089
G3283,0,0.006802721
G3284,0,0.001212121
G3285,0,0.005505092
G3286,0,0.016260163
G3287,0,0.004694836
G3288,0,0.004975124
G3289,0,0.002729754
G3290,0,0.001338688
G3291,0,0.013004791
G3292,0,0.008333333
G3293,0,0.004694836
G3294,0,0.00281294
G3295,0,0.005002274
G3296,0,0.00178731
G3297,0,0.005602241
G3298,0,0.002347418
G3299,0,0.002136752
G3300,0,0.017210145
G3301,0,0.010822511
G3302,0,0.005830904
G3303,0,0.002150538
G3304,0,0.010040161
G3305,0,0.001801802
G3306,0,0.001964637
G3307,0,0.007407407
G3308,0,0.011173184
G3309,0,0.007013201
G3310,0,0.010830325
G3311,0,0.009237875
G3312,0,0.011754828
G3313,0,0.005673759
G3314,0,0.006079027
G3315,0,0.005868545
G3316,0,0.001891253
G3317,0,0.00877193
G3318,0,0.008474576
G3319,0,0.026666667
G3320,0,0.004975124
G3321,0,0.012477718
G3322,0,0.004651163
G3323,0,0.002057613
G3324,0,0.017316017
G3325,0,0.020257827
G3326,0,0.009708738
G3327,0,0.000949668
G3328,0,0.008915305
