gene,status,insdens
G2416,0,0.001893939
G2417,0,0.006685769
G2418,0,0.003875969
G2419,0,0.013752456
G2420,0,0.010282776
G2421,0,0.000856898
G2422,0,0.001718213
G2423,0,0.001349528
G2424,0,0.00550055
G2425,0,0.002386635
G2426,0,0.002619515
G2427,0,0.001932367
G2428,0,0.008591065
G2429,0,0.004796163
G2430,0,0.018779343
G2431,0,0.007407407
G2432,0,0.006289308
G2433,0,0.00770077
G2434,0,0.001118568
G2435,0,0.009950249
G2436,0,0.008856683
G2437,0,0.012039127
G2438,0,0.005868545
G2439,0,0.018779343
G2440,0,0.006468798
G2441,0,0.002339181
G2442,0,0.00069735
G2443,0,0.003384095
G2444,0,0.012748406
G2445,0,0.004830918
G2446,0,0.005509642
G2447,0,0.005426357
G2448,0,0.006472492
G2449,0,0.002070393
G2450,0,0.007434944
G2451,0,0.007518797
G2452,0,0.006349206
G2453,0,0.001302083
G2454,0,0.013550136
G2455,0,0.001610306
G2456,0,0.007122507
G2457,0,0.003003003
G2458,0,0.002688172
G2459,0,0.001061571
G2460,0,0.006198347
G2461,0,0.003663004
G2462,0,0.007194245
G2463,0,0.001960784
G2464,0,0.005150846
G2465,0,0.003831418
G2466,0,0.001474926
G2467,0,0.005649718
G2468,0,0.005105762
G2469,0,0.005665722
G2470,0,0.008830022
G2471,0,0.005002274
G2472,0,0.005624297
G2473,0,0.004734848
G2474,0,0.011359602
G2475,0,0.004541326
G2476,0,0.002574003
G2477,0,0.003003003
G2478,0,0.00805153
G2479,0,0.002136752
G2480,0,0.003267974
G2481,0,0.005649718
G2482,0,0.00137741
G2483,0,0.001319261
G2484,0,0.005072464
G2485,0,0.008032129
G2486,0,0.006928406
G2487,0,0.005025126
G2488,0,0.008257638
G2489,0,0.011807448
G2490,0,0.016276042
G2491,0,0.011574074
G2492,0,0.007017544
G2493,0,0.003536693
G2494,0,0.004077472
G2495,0,0.027016743
G2496,0,0.005420054
G2497,0,0.00220022
G2498,0,0.012786203
G2499,0,0.007314525
G2500,0,0.006944444
G2501,0,0.003460208
G2502,0,0.003030303
G2503,0,0.004618938
G2504,0,0.011049724
G2505,0,0.005563986
G2506,0,0.018900344
G2507,0,0.006197432
G2508,0,0.002070393
G2509,0,0.008856683
G2510,0,0.00330033
G2511,0,0.002136752
G2512,0,0.001464129
G2513,0,0.001796945
G2514,0,0.001436782
G2515,0,0.000542888
G2516,0,0.01031746
G2517,0,0.004016064
G2518,0,0.003152088
G2519,0,0.013182674
G2520,0,0.012698413
G2521,0,0.002283105
G2522,0,0.010984084
G2523,0,0.002873563
G2524,0,0.003668042
G2525,0,0.010025063
G2526,0,0.023474178
G2527,0,0.004444444
G2528,0,0.002949853
G2529,0,0.002398082
G2530,0,0.012206573
G2531,0,0.014184397
G2532,0,0.001831502
G2533,0,0.011111111
G2534,0,0.001515152
G2535,0,0.006666667
G2536,0,0.008158508
G2537,0,0.003095975
G2538,0,0.003753754
G2539,0,0.006521739
G2540,0,0.009963768
G2541,0,0.005882353
G2542,0,0.013745704
G2543,0,0.002645503
G2544,0,0.00243309
G2545,0,0.018518519
G2546,0,0.011677282
G2547,0,0.002076843
G2548,0,0.011286682
G2549,0,0.009229099
G2550,0,0.004444444
G2551,0,0.007936508
G2552,0,0.004848485
G2553,0,0.004761905
G2554,0,0.003527337
G2555,0,0.001949318
G2556,0,0.003333333
G2557,0,0.011494253
G2558,0,0.016528926
G2559,0,0.000968992
G2560,0,0.006960557
G2561,0,0.016339869
G2562,0,0.001165501
G2563,0,0.005730659
G2564,0,0.002398082
G2565,0,0.006535948
G2566,0,0.013584117
G2567,0,0.004357298
G2568,0,0.007220217
G2569,0,0.007246377
G2570,0,0.0078125
G2571,0,0.008939974
G2572,0,0.018674136
G2573,0,0.002136752
G2574,0,0.012121212
G2575,0,0.001404494
G2576,0,0.001430615
G2577,0,0.008255934
G2578,0,0.002207506
G2579,0,0.010431484
G2580,0,0.001153403
G2581,0,0.004250152
G2582,0,0.004584152
G2583,0,0.004658385
G2584,0,0.008960573
G2585,0,0.012820513
G2586,0,0.010752688
G2587,0,0.023333333
G2588,0,0.010416667
G2589,0,0.004115226
G2590,0,0.003205128
G2591,0,0.006337136
G2592,0,0.010025063
G2593,0,0.008547009
G2594,0,0.001715266
G2595,0,0.013245033
G2596,0,0.007726269
G2597,0,0.002267574
G2598,0,0.004681648
G2599,0,0.003039514
G2600,0,0.006543495
G2601,0,0.007960199
G2602,0,0.000944287
G2603,0,0.002283105
G2604,0,0.010131712
G2605,0,0.002659574
G2606,0,0.003962358
G2607,0,0.001138952
G2608,0,0.021764032
G2609,0,0.02054155
G2610,0,0.003768844
G2611,0,0.012820513
G2612,0,0.003174603
G2613,0,0.010948905
G2614,0,0.01863354
G2615,0,0.00153787
G2616,0,0.001644061
G2617,0,0.011494253
G2618,0,0.006855184
G2619,0,0.001068376
G2620,0,0.009641873
G2621,0,0.011603376
G2622,0,0.003787879
G2623,0,0.002066116
G2624,0,0.000923361
G2625,0,0.027027027
G2626,0,0.004535147
G2627,0,0.002252252
G2628,0,0.005162242
G2629,0,0.002418965
G2630,0,0.012865497
G2631,0,0.008064516
G2632,0,0.004813478
G2633,0,0.003418803
G2634,0,0.006194348
G2635,0,0.022939068
G2636,0,0.009803922
G2637,0,0.001465201
G2638,0,0.005408063
G2639,0,0.006862745
G2640,0,0.008012821
G2641,0,0.014492754
G2642,0,0.018766756
G2643,0,0.002283105
G2644,0,0.017054264
G2645,0,0.002836879
G2646,0,0.008023649
G2647,0,0.004975124
G2648,0,0.003540718
G2649,0,0.004291845
G2650,0,0.003209537
G2651,0,0.006289308
G2652,0,0.009370817
G2653,0,0.002096436
G2654,0,0.006337136
G2655,0,0.002164502
G2656,0,0.003584229
G2657,0,0.019047619
G2658,0,0.006349206
G2659,0,0.001075269
G2660,0,0.001736111
G2661,0,0.004975124
G2662,0,0.002415459
G2663,0,0.002583979
G2664,0,0.002136752
G2665,0,0.008658009
G2666,0,0.001819836
G2667,0,0.002506266
G2668,0,0.002
G2669,0,0.007168459
G2670,0,0.001485884
G2671,0,0.007079646
G2672,0,0.009562842
G2673,0,0.008743169
G2674,0,0.002
G2675,0,0.004273504
G2676,0,0.009009009
G2677,0,0.008547009
G2678,0,0.006153846
G2679,0,0.005617978
G2680,0,0.002754821
G2681,0,0.00849963
G2682,0,0.00623053
G2683,0,0.005434783
G2684,0,0.002487562
G2685,0,0.002372479
G2686,0,0.006666667
G2687,0,0.003736921
G2688,0,0.004110152
G2689,0,0.00975976
G2690,0,0.001312336
G2691,0,0.012304251
G2692,0,0.011904762
G2693,0,0.002150538
G2694,0,0.019047619
G2695,0,0.007042254
G2696,0,0.003584229
G2697,0,0.003144654
G2698,0,0.009096816
G2699,0,0.006987259
G2700,0,0.00141844
G2701,0,0.001494768
G2702,0,0.006155303
G2703,0,0.001675042
G2704,0,0.007629948
G2705,0,0.005025126
G2706,0,0.00094697
G2707,0,0.007289596
G2708,0,0.005291005
G2709,0,0.004932182
G2710,0,0.00456621
G2711,0,0.008507347
G2712,0,0.017857143
G2713,0,0.00312989
G2714,0,0.007058824
G2715,0,0.007314525
G2716,0,0.007407407
G2717,0,0.028037383
G2718,0,0.009057971
G2719,0,0.014285714
G2720,0,0.004975124
G2721,0,0.018018018
G2722,0,0.019230769
G2723,0,0.005459509
G2724,0,0.000829187
G2725,0,0.008835341
G2726,0,0.008658009
G2727,0,0.008264463
G2728,0,0.006656426
G2729,0,0.002173913
G2730,0,0.007197816
G2731,0,0.004273504
G2732,0,0.005668934
G2733,0,0.003844675
G2734,0,0.004385965
G2735,0,0.003663004
G2736,0,0.015070922
G2737,0,0.013513514
G2738,0,0.005827506
G2739,0,0.009966777
G2740,0,0.02020202
G2741,0,0.012820513
G2742,0,0.004542873
G2743,0,0.009009009
G2744,0,0.00913242
G2745,0,0.008515815
G2746,0,0.008080808
G2747,0,0.002849003
G2748,0,0.006006006
G2749,0,0.011223345
G2750,0,0.007246377
G2751,0,0.009310987
G2752,0,0.009328358
G2753,0,0.024561404
G2754,0,0.002839901
G2755,0,0.004678363
G2756,0,0.011454754
G2757,0,0.012396694
G2758,0,0.006060606
G2759,0,0.001821494
G2760,0,0.006715507
G2761,0,0.002347418
G2762,0,0.010025063
G2763,0,0.002283105
G2764,0,0.000933707
G2765,0,0.005167959
G2766,0,0.012437811
G2767,0,0.015027322
G2768,0,0.007092199
G2769,0,0.004573171
G2770,0,0.003903201
G2771,0,0.011666667
G2772,0,0.006918239
G2773,0,0.008094187
G2774,0,0.01486698
G2775,0,0.001670844
G2776,0,0.026143791
G2777,0,0.007002801
G2778,0,0.007246377
G2779,0,0.004040404
G2780,0,0.002849003
G2781,0,0.003481288
G2782,0,0.003759398
G2783,0,0.004504505
G2784,0,0.007092199
G2785,0,0.001883239
G2786,0,0.000649773
G2787,0,0.001557632
G2788,0,0.004426737
G2789,0,0.004739336
G2790,0,0.004901961
G2791,0,0.002849003
G2792,0,0.004273504
G2793,0,0.002038736
G2794,0,0.011022928
G2795,0,0.002421308
G2796,0,0.013745704
G2797,0,0.006802721
G2798,0,0.00744879
G2799,0,0.003333333
G2800,0,0.012288786
G2801,0,0.008484848
G2802,0,0.013899231
G2803,0,0.010152284
G2804,0,0.00617284
G2805,0,0.00259909
G2806,0,0.00621118
G2807,0,0.009237875
G2808,0,0.007092199
G2809,0,0.001436782
G2810,0,0.006410256
G2811,0,0.003603604
G2812,0,0.002824859
G2813,0,0.007092199
G2814,0,0.007326007
G2815,0,0.003076923
G2816,0,0.012698413
G2817,0,0.01
G2818,0,0.002923977
G2819,0,0.007490637
G2820,0,0.002026342
G2821,0,0.008752735
G2822,0,0.002008032
G2823,0,0.000960615
G2824,0,0.00379867
G2825,0,0.007797271
G2826,0,0.004219409
G2827,0,0.015873016
G2828,0,0.006369427
G2829,0,0.001239157
G2830,0,0.009728623
G2831,0,0.010162602
G2832,0,0.008303677
G2833,0,0.011185682
G2834,0,0.009589041
G2835,0,0.009803922
G2836,0,0.001216545
G2837,0,0.000571755
G2838,0,0.00754717
G2839,0,0.002962963
G2840,0,0.002008032
G2841,0,0.003003003
G2842,0,0.002118644
G2843,0,0.002949853
G2844,0,0.002650762
G2845,0,0.008403361
G2846,0,0.001092896
G2847,0,0.007289596
G2848,0,0.002057613
G2849,0,0.00887199
G2850,0,0.011661808
G2851,0,0.003093581
G2852,0,0.003693444
G2853,0,0.004524887
G2854,0,0.009433962
G2855,0,0.004672897
G2856,0,0.003030303
G2857,0,0.009950249
G2858,0,0.004166667
G2859,0,0.004153686
G2860,0,0.013888889
G2861,0,0.001550388
G2862,0,0.006353861
G2863,0,0.014814815
G2864,0,0.001731602
G2865,0,0.002923977
G2866,0,0.006802721
G2867,0,0.000983284
G2868,0,0.004901961
G2869,0,0.003968254
G2870,0,0.017676768
G2871,0,0.001841621
G2872,0,0.002754821
G2873,0,0.002438175
G2874,0,0.001831502
G2875,0,0.011820331
G2876,0,0.002109705
G2877,0,0.010526316
G2878,0,0.003663004
G2879,0,0.000925926
G2880,0,0.007382169
G2881,0,0.012181617
G2882,0,0.005952381
G2883,0,0.0125
G2884,0,0.00672043
G2885,0,0.002136752
G2886,0,0.010903427
G2887,0,0.003154574
G2888,0,0.002123142
G2889,0,0.002136752
G2890,0,0.010416667
G2891,0,0.000729395
G2892,0,0.02020202
G2893,0,0.025641026
G2894,0,0.001515152
G2895,0,0.012800819
G2896,0,0.004240882
G2897,0,0.00379867
G2898,0,0.008547009
G2899,0,0.001888574
G2900,0,0.008706468
G2901,0,0.004115226
G2902,0,0.003436426
G2903,0,0.00408998
G2904,0,0.008899676
G2905,0,0.002298851
G2906,0,0.004730106
G2907,0,0.003154574
G2908,0,0.008333333
G2909,0,0.004329004
G2910,0,0.000931099
G2911,0,0.005464481
G2912,0,0.004385965
G2913,0,0.002754821
G2914,0,0.014794889
G2915,0,0.015
G2916,0,0.004761905
G2917,0,0.007168459
G2918,0,0.002762431
G2919,0,0.002554278
G2920,0,0.007511737
G2921,0,0.006060606
G2922,0,0.003261579
G2923,0,0.002136752
G2924,0,0.00892133
G2925,0,0.011111111
G2926,0,0.007575758
G2927,0,0.003333333
G2928,0,0.000747384
G2929,0,0.008680556
G2930,0,0.00493163
G2931,0,0.008130081
G2932,0,0.005555556
G2933,0,0.004975124
G2934,0,0.00390625
G2935,0,0.013333333
G2936,0,0.004420866
G2937,0,0.009189641
G2938,0,0.000898473
G2939,0,0.007246377
G2940,0,0.002214839
G2941,0,0.006540528
G2942,0,0.003454231
G2943,0,0.006622517
G2944,0,0.0107163
G2945,0,0.014905149
G2946,0,0.00357462
G2947,0,0.002751032
G2948,0,0.002222222
G2949,0,0.007806401
G2950,0,0.000491642
G2951,0,0.001129944
G2952,0,0.0039801
G2953,0,0.005089059
G2954,0,0.001949318
G2955,0,0.001114827
G2956,0,0.00969697
G2957,0,0.002688172
G2958,0,0.004842615
G2959,0,0.010184421
G2960,0,0.002339181
G2961,0,0.00660066
G2962,0,0.011347518
G2963,0,0.005555556
G2964,0,0.004830918
G2965,0,0.006006006
G2966,0,0.003683241
G2967,0,0.015625
G2968,0,0.002816901
G2969,0,0.008130081
G2970,0,0.016106443
G2971,0,0.006802721
G2972,0,0.012121212
G2973,0,0.008064516
G2974,0,0.005255255
G2975,0,0.015649452
G2976,0,0.004081633
G2977,0,0.003205128
G2978,0,0.001754386
G2979,0,0.002754821
G2980,0,0.003220612
G2981,0,0.003401361
G2982,0,0.007824726
G2983,0,0.017699115
G2984,0,0.006006006
G2985,0,0.003220612
G2986,0,0.011750155
G2987,0,0.010840108
G2988,0,0.010822511
G2989,0,0.003003003
G2990,0,0.000819001
G2991,0,0.001092896
G2992,0,0.001642036
G2993,0,0.00952381
G2994,0,0.004651163
G2995,0,0.005175983
G2996,0,0.002840909
G2997,0,0.003003003
G2998,0,0.00968523
G2999,0,0.000755858
G3000,0,0.005141388
G3001,0,0.003454231
G3002,0,0.005532503
G3003,0,0.00140647
G3004,0,0.002242152
G3005,0,0.00286533
G3006,0,0.004219409
G3007,0,0.002280502
G3008,0,0.003921569
G3009,0,0.008438819
G3010,0,0.001207729
G3011,0,0.006535948
G3012,0,0.00634058
G3013,0,0.009535161
G3014,0,0.005025126
G3015,0,0.011217949
G3016,0,0.007858546
G3017,0,0.004975124
G3018,0,0.010288066
G3019,0,0.009765625
G3020,0,0.013274336
G3021,0,0.003115265
G3022,0,0.005602241
G3023,0,0.002849003
G3024,0,0.003384095
G3025,0,0.003205128
G3026,0,0.007801418
G3027,0,0.004016064
G3028,0,0.005128205
G3029,0,0.002484913
G3030,0,0.006060606
G3031,0,0.00922722
G3032,0,0.009157509
G3033,0,0.009633911
G3034,0,0.005390836
G3035,0,0.005952381
G3036,0,0.001550388
G3037,0,0.002207506
G3038,0,0.004065041
G3039,0,0.006782946
G3040,0,0.002923977
G3041,0,0.007039337
G3042,0,0.002604167
G3043,0,0.013541667
G3044,0,0.006802721
G3045,0,0.001230012
G3046,0,0.004166667
G3047,0,0.002347418
G3048,0,0.002280502
G3049,0,0.013737034
G3050,0,0.007440476
G3051,0,0.00714924
G3052,0,0.009206799
G3053,0,0.001412429
G3054,0,0.001666667
G3055,0,0.008241758
G3056,0,0.0125
G3057,0,0.001669051
G3058,0,0.003584229
G3059,0,0.003016591
G3060,0,0.003787879
G3061,0,0.003753754
G3062,0,0.012674271
G3063,0,0.005649718
G3064,0,0.005565863
G3065,0,0.00456621
G3066,0,0.014426727
G3067,0,0.00893655
G3068,0,0.005012531
G3069,0,0.003093581
G3070,0,0.003849115
G3071,0,0.006610009
G3072,0,0.009389671
G3073,0,0.002766252
G3074,0,0.001811594
G3075,0,0.004262575
G3076,0,0.003205128
G3077,0,0.025316456
G3078,0,0.01320132
G3079,0,0.003490401
G3080,0,0.010536398
G3081,0,0.001344086
G3082,0,0.008706468
G3083,0,0.007643312
G3084,0,0.011807448
G3085,0,0.005200946
G3086,0,0.00997151
G3087,0,0.010552452
G3088,0,0.006802721
G3089,0,0.003565062
G3090,0,0.008830022
G3091,0,0.003311258
G3092,0,0.000905797
G3093,0,0.005192108
G3094,0,0.00082203
G3095,0,0.002252252
G3096,0,0.001317523
G3097,0,0.00304878
G3098,0,0.004397537
G3099,0,0.005518764
G3100,0,0.009950249
G3101,0,0.00456621
G3102,0,0.004830918
G3103,0,0.007425743
G3104,0,0.014897579
G3105,0,0.003183265
G3106,0,0.002339181
G3107,0,0.007469655
G3108,0,0.011223345
G3109,0,0.007843137
G3110,0,0.000672043
G3111,0,0.001068376
G3112,0,0.00676819
G3113,0,0.002070393
G3114,0,0.00357462
G3115,0,0.004975124
G3116,0,0.004273504
G3117,0,0.010416667
G3118,0,0.014492754
G3119,0,0.001727116
G3120,0,0.00379867
G3121,0,0.001267427
G3122,0,0.001114827
G3123,0,0.007407407
G3124,0,0.010144928
G3125,0,0.000706215
G3126,0,0.002306805
G3127,0,0.013071895
G3128,0,0.006610009
G3129,0,0.004761905
G3130,0,0.006184292
G3131,0,0.035087719
G3132,0,0.006060606
G3133,0,0.001118568
G3134,0,0.005787037
G3135,0,0.001383126
G3136,0,0.006802721
G3137,0,0.013004791
G3138,0,0.003016591
G3139,0,0.01056338
G3140,0,0.004
G3141,0,0.004975124
G3142,0,0.001550388
G3143,0,0.008012821
G3144,0,0.003115265
G3145,0,0.004310345
G3146,0,0.013020833
G3147,0,0.005665722
G3148,0,0.002415459
G3149,0,0.01179941
G3150,0,0.004140787
G3151,0,0.001515152
G3152,0,0.002057613
G3153,0,0.008960573
G3154,0,0.003745318
G3155,0,0.004694836
G3156,0,0.003597122
G3157,0,0.009259259
G3158,0,0.007014998
G3159,0,0.001333333
G3160,0,0.002038736
G3161,0,0.003968254
G3162,0,0.015873016
G3163,0,0.009174312
G3164,0,0.008174387
G3165,0,0.001579779
G3166,0,0.001618123
G3167,0,0.007246377
G3168,0,0.015228426
G3169,0,0.003205128
G3170,0,0.007032349
G3171,0,0.004329004
G3172,0,0.002534854
G3173,0,0.004153686
G3174,0,0.002380952
G3175,0,0.001952172
G3176,0,0.01
G3177,0,0.003649635
G3178,0,0.002604167
G3179,0,0.003034901
G3180,0,0.000968992
G3181,0,0.001841621
G3182,0,0.008148148
G3183,0,0.012519562
G3184,0,0.003174603
G3185,0,0.000750751
G3186,0,0.004651163
G3187,0,0.005319149
G3188,0,0.002275313
G3189,0,0.001302083
G3190,0,0.013333333
G3191,0,0.001806685
G3192,0,0.00204499
G3193,0,0.003333333
G3194,0,0.001169591
G3195,0,0.000595238
G3196,0,0.003333333
G3197,0,0.001731602
G3198,0,0.004678363
G3199,0,0.014749263
G3200,0,0.003623188
G3201,0,0.003003003
G3202,0,0.005
G3203,0,0.00456621
G3204,0,0.006097561
G3205,0,0.003649635
G3206,0,0.005479452
G3207,0,0.004744958
G3208,0,0.004761905
G3209,0,0.001430615
G3210,0,0.002604167
G3211,0,0.000995025
G3212,0,0.003968254
G3213,0,0.010709505
G3214,0,0.017094017
G3215,0,0.005509642
G3216,0,0.008726003
G3217,0,0.006006006
G3218,0,0.005291005
G3219,0,0.002267574
G3220,0,0.005995204
G3221,0,0.002614379
G3222,0,0.008396306
G3223,0,0.002949853
G3224,0,0.002849003
G3225,0,0.008492569
G3226,0,0.009414929
G3227,0,0.011844332
G3228,0,0.004206099
G3229,0,0.001862197
G3230,0,0.007853403
G3231,0,0.002728513
G3232,0,0.004587156
G3233,0,0.006756757
G3234,0,0.001692047
G3235,0,0.009840098
G3236,0,0.007407407
G3237,0,0.003508772
G3238,0,0.003305005
G3239,0,0.006463527
G3240,0,0.006044905
G3241,0,0.003367003
G3242,0,0.005725191
G3243,0,0.003933137
G3244,0,0.004901961
G3245,0,0.010989011
G3246,0,0.003697834
G3247,0,0.000775194
G3248,0,0.002257336
G3249,0,0.015625
G3250,0,0.005464481
G3251,0,0.031825796
G3252,0,0.003079292
G3253,0,0.007125891
G3254,0,0.007398274
G3255,0,0.003636364
G3256,0,0.005128205
G3257,0,0.021276596
G3258,0,0.001145475
G3259,0,0.003831418
G3260,0,0.002339181
G3261,0,0.002469136
G3262,0,0.008130081
G3263,0,0.007524454
G3264,0,0.002849003
G3265,0,0.000833333
G3266,0,0.007230658
G3267,0,0.007279345
G3268,0,0.003174603
G3269,0,0.004206099
G3270,0,0.004140787
G3271,0,0.002460025
G3272,0,0.000729395
G3273,0,0.002583979
G3274,0,0.013035382
G3275,0,0.013722127
G3276,0,0.01179941
G3277,0,0.004694836
G3278,0,0.009259259
G3279,0,0.009230769
G3280,0,0.011267606
G3281,0,0.00093633
G3282,0,0.002473717
G3283,0,0.003311258
G3284,0,0.020512821
G3285,0,0.008281573
G3286,0,0.007042254
G3287,0,0.001075269
G3288,0,0.005420054
G3289,0,0.009628611
G3290,0,0.005255255
G3291,0,0.00997151
G3292,0,0.011773363
G3293,0,0.01216545
G3294,0,0.001874766
G3295,0,0.012066365
G3296,0,0.005847953
G3297,0,0.007843137
G3298,0,0.007326007
G3299,0,0.004291845
G3300,0,0.010752688
G3301,0,0.006535948
G3302,0,0.00243309
G3303,0,0.001199041
G3304,0,0.007092199
G3305,0,0.002898551
G3306,0,0.005899705
G3307,0,0.013468013
G3308,0,0.005931198
G3309,0,0.010893246
G3310,0,0.00408998
G3311,0,0.019305019
G3312,0,0.015373078
G3313,0,0.002702703
G3314,0,0.012448133
G3315,0,0.005931198
G3316,0,0.009259259
G3317,0,0.002710027
G3318,0,0.006441224
G3319,0,0.006802721
G3320,0,0.00486618
G3321,0,0.003787879
G3322,0,0.009389671
G3323,0,0.001801802
G3324,0,0.005509642
G3325,0,0.004587156
G3326,0,0.005464481
G3327,0,0.00714924
G3328,0,0.004761905
G3329,0,0.00810537
G3330,0,0.006926407
G3331,0,0.007915567
G3332,0,0.011851852
G3333,0,0.001412429
G3334,0,0.00877193
G3335,0,0.000828157
G3336,0,0.00359389
G3337,0,0.003584229
G3338,0,0.002677376
G3339,0,0.006006006
G3340,0,0.010457516
G3341,0,0.009379509
G3342,0,0.000773395
G3343,0,0.003270889
G3344,0,0.00729927
G3345,0,0.003305005
G3346,0,0.006802721
G3347,0,0.001364256
G3348,0,0.008510638
G3349,0,0.007407407
G3350,0,0.005886681
G3351,0,0.008257638
G3352,0,0.016370603
G3353,0,0.005827506
G3354,0,0.013071895
G3355,0,0.004524887
G3356,0,0.001602564
G3357,0,0.014184397
G3358,0,0.008130081
G3359,0,0.00153787
G3360,0,0.008547009
G3361,0,0.004301075
G3362,0,0.015770609
G3363,0,0.005899705
G3364,0,0.015130024
G3365,0,0.00331675
G3366,0,0.004004004
G3367,0,0.008152174
G3368,0,0.003766478
G3369,0,0.009111617
G3370,0,0.013793103
G3371,0,0.006683375
G3372,0,0.005698006
G3373,0,0.005208333
G3374,0,0.007092199
G3375,0,0.001855288
G3376,0,0.002262443
G3377,0,0.00312989
G3378,0,0.002962963
G3379,0,0.015503876
G3380,0,0.010416667
G3381,0,0.006419074
